"StationCode","County","CALWNUM","PSARegion","PSA9c_1987","PSA6c","PSA9c","PSA10c","Eco_III_1987","Eco_III_2010","New_Lat","New_Long","ELEV_RANGE","BDH_AVE","PPT_00_09","LPREM_mean","KFCT_AVE","TEMP_00_09","P_MEAN","N_MEAN","PRMH_AVE","AREA_SQKM","SITE_ELEV","MgO_Mean","S_Mean","SumAve_P","CaO_Mean","FlowStatus","Ag_2000_1K","Ag_2000_5K","Ag_2000_WS","CODE_21_2000_1K","CODE_21_2000_5K","CODE_21_2000_WS","URBAN_2000_1K","URBAN_2000_5K","URBAN_2000_WS","RoadDens_1K","RoadDens_5K","RoadDens_WS","PAVED_INT_1K","PAVED_INT_5K","PAVED_INT_WS","PerManMade_WS","InvDamDist","MINES_5K","MINES_WS","GravelMineDensL_R5K","MaxOfCOND","MaxOfW1_HALL","BPJ_Nonref","Active","UCS_Mean","AtmCa","AtmMg","AtmSO4","MINP_WS","MEANP_WS","TMAX_WS","XWD_WS","MAXWD_WS","LST32AVE","PCT_CENOZ","PCT_NOSED","PCT_QUART","PCT_SEDIM","PCT_VOLCNC","MAFLOWU","MAX_ELEV","NHD_SO","FinalCaty5","final_wgt5","LogWSA","Invasives","W1_Hall_screening","CondQR01","CondQR50","CondQR99","CondQR99c","Sampled","SiteStatus","RefStrata","StressStrata","DevelopmentSet","SiteSet"
"105PS0276","Modoc",1105.940401,"Deserts_Modoc","DM","DM","DM","DMmo",9,9,41.99000466,-120.8107785,340.8000488,1.3179,46923.69922,-0.0569,0.1954,1444.900024,0.2177,0.1159,2.883,92.148204,1593.199951,2.7633,0.0397,4710.7236,4.5247,"Perennial",0,0,0,0,0,0,0,0,0,2.478706717,1.913734147,2.125065286,0,0,1,0,0,0,0,0,2480,0.409181818,FALSE,TRUE,100.5018,0.0428,0.0111,0.1664,10.2018,565.0383,260.8257,88.9579,11.3754,170.9391,31.14569648,0,0,31.14569648,68.85429894,20.72658,1934,3,NA,NA,1.96448687508965,"Not detected",0.409181818,26,128,357.547,357.547,"Sampled","Intermediate","MedNorMtn","Mtn","Other","Other"
"105PS0468","Modoc",1105.940503,"Deserts_Modoc","DM","DM","DM","DMmo",9,9,41.8941492,-121.0235936,548.1600342,1.3799,31077.80078,-0.2794,0.1972,1596.900024,0.2741,0.0284,1.588,1237.357349,1385.839966,3.8048,0.0218,4422.9966,6.4808,"Perennial",0,0,0.1225,0,0,0.2842,0,0,0,0,0.003441712,0.595952834,0,0,16,0,0,0,0,0,236,0,TRUE,TRUE,133.6242,0.041,0.0115,0.1618,7.8582,471.8271,280.0294,81.7007,10.5164,168.2703,2.319014796,0,0,2.319014796,97.68098932,113.136,1934,5,NA,NA,3.09249514205962,"Not detected",0,27,161,517.308333333333,517.308333333333,"Sampled","Intermediate","LargeMtn","Mtn","Other","Other"
"105PS0540","Siskiyou",1105.820201,"Deserts_Modoc","DM","DM","DM","DMmo",4,4,41.62001951,-122.0692366,1116.280029,1.2137,55259.69922,-0.3659,0.125,1515.300049,0.2229,0.2038,13.515,136.620243,1478.719971,2.7076,0.026,5812.0991,4.8497,"Perennial",0,0,0,0,0,0,0,0,0,0.52772286,1.411316597,1.262246437,0,0,5,0,0,0,0,0,NA,NA,FALSE,TRUE,97.7842,0.0311,0.0082,0.1196,12.7654,967.3876,249.963,88.2632,12.4761,158.4296,0,0,0,0,100,119.77474,2595,3,NA,NA,2.13551505345864,"Not detected",0,9.36452380952381,57.0869565217391,202.922857142857,202.922857142857,"Sampled","Reference","LargeMtn","Mtn","Calibration","RefCal"
"105PS0660","Modoc",1105.940404,"Deserts_Modoc","DM","DM","DM","DMmo",9,9,41.91564526,-120.8885914,478.5899658,1.3209,36868.39844,-0.281,0.1872,1513.400024,0.2527,0.052,2.4641,230.329585,1455.410034,3.4489,0.0286,4627.7505,5.7022,"Perennial",0,0,0,0,0,0,0,0,0,1.019844361,0.181652884,1.530101479,0,0,4,0,0,0,0,0,NA,NA,FALSE,TRUE,119.2461,0.0422,0.0111,0.1644,9.0896,532.6346,267.1864,85.3581,11.0275,171.2185,12.30692964,0,0,12.30692964,87.69307675,34.99596,1934,4,NA,NA,2.36234972509855,"Not detected",0,31,140,359.532,359.532,"Sampled","Reference","LargeMtn","Mtn","Calibration","RefCal"
"105WE0579","Humboldt",1105.110203,"North_Coast","NC","NC","NC","NC",78,78,41.25520596,-123.7774236,4260.18,1.3301,159508.2969,-0.6121,0.1695,1922.099976,0.1981,0.0917,5.1545,39737.96147,40.81999969,4.9717,0.0557,4748.2607,5.6071,"Perennial",0,0,5.9396,7.413,2.1723,1.7163,0.3026,0.0131,0.325,3.620945327,3.136905039,1.545053083,2,9,4892,10.207517,0.010789814,1,278,0,121.1,NA,FALSE,TRUE,114.7261,0.0361,0.011,0.1449,10.8366,945.6312,283.4782,89.6041,12.2846,155.7746,2.720609865,10.26508645,2.288708244,29.02791581,58.41828957,19248.99136,4301,7,NA,NA,4.59920558433801,"Not detected",0,21,114.473684210526,343.25,343.25,"Sampled","Intermediate","LargeMtn","Mtn","Other","Other"
"105WE0583","Siskiyou",1105.410203,"North_Coast","NC","NC","NC","NC",78,78,41.7084139,-123.132001,868.6099854,1.5001,72705.29688,-0.7843,0.157,1646.300049,0.1401,0.0089,2.98,4.302742,1094.390015,8.1486,0.0597,6171.4668,5.3191,"Perennial",0,0,0,0,1.9698,1.9698,0,0,0,0,0.798244782,0.798244782,0,0,0,0,0,0,0,0,203,0,FALSE,TRUE,160.9702,0.0311,0.0091,0.1217,10.1667,1086.4,268.8333,84,11.8571,141,0,0,0,0,100,2.95445,1963,1,NA,NA,0.633745305800064,"Not detected",0,21,116.333333333333,354.090909090909,354.090909090909,"Sampled","Reference","SmallMtn","Mtn","Calibration","RefCal"
"105WE0591","Siskiyou",1105.310406,"North_Coast","NC","NC","NC","NC",78,78,41.60289982,-123.5014275,4064.029999,1.2775,146269.7969,-0.5215,0.1704,2078.300049,0.2289,0.1153,5.8318,28665.88152,236.9700012,4.5899,0.0554,4871.1875,5.9302,"Perennial",0,0,8.2396,7.8621,1.9195,1.4343,0,0.2739,0.4161,0.287200859,0.200801585,1.448538069,1,3,2599,15.52928693,0.01064396,0,155,0,197.1,NA,FALSE,TRUE,109.3002,0.0375,0.0094,0.1445,11.8049,699.1166,278.0496,86.3493,11.5949,167.2803,3.771434341,3.737541088,3.172712478,12.38522736,80.704519,9980.97209,4301,6,NA,NA,4.45736530154014,"Detected",0,23,131.188405797101,427,427,"Sampled","Intermediate","LargeMtn","Mtn","Other","Other"
"105WE0592","Siskiyou",1105.500605,"North_Coast","NC","NC","NC","NC",78,78,41.36252018,-122.5200748,651.5500488,1.2057,84432.70313,-0.3636,0.1249,1531.300049,0.0611,0.0015,4.6632,4.534937,1753.449951,29.951,0.1057,4457.2998,5.051,"Perennial",0,0,0,0,0,0,0,0,0,0.166872137,0.83230356,0.83230356,0,0,0,0,0,0,0,0,210,0,FALSE,TRUE,119.0074,0.0309,0.0086,0.1196,8.4,1033.8,220.4,90.1667,12.25,152.6923,0,100,0,0,0,16.47123,2405,1,NA,NA,0.656571258156333,"Not detected",0,10,68,259,259,"Sampled","Reference","SmallMtn","Mtn","Calibration","RefCal"
"105WE0598","Siskiyou",1105.240604,"North_Coast","NC","NC","NC","NC",78,78,41.24439272,-123.3293252,1033.219971,1.502,101476.1016,-0.9288,0.158,2062.699951,0.0454,0.0141,2.98,7.009857,523.7800293,2.6191,0.0448,4548.6001,5.3871,"Perennial",0,0,0,1.0901,5.3794,5.3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0.33335,FALSE,TRUE,126.0445,0.0318,0.0117,0.133,4,1428.1177,307,96.2381,13.3333,129.5455,0,0,0,100,0,8.85915,1557,2,NA,NA,0.845709158516678,"Not detected",0.33335,26,151,343.957978142077,343.957978142077,"Sampled","Reference","SmallMtn","Mtn","Calibration","RefCal"
"105WE0601","Siskiyou",1105.350402,"North_Coast","NC","NC","NC","NC",78,78,41.83088242,-122.8458934,3774.969971,1.2467,55473.60156,-0.4938,0.1709,1747.900024,0.2479,0.1254,6.198,24374.18247,526.0300293,3.9877,0.0528,4853.5771,6.0683,"Perennial",0,0,9.2821,21.3501,5.6898,1.1128,1.0989,0.0975,0.472,4.770283677,0.871966596,1.520498497,1,2,2222,19.04409942,0.027777778,1,79,0,201.6,NA,FALSE,TRUE,106.1581,0.0386,0.0094,0.1483,12.0552,596.8827,275.8849,85.3599,11.3383,172.0825,4.435491944,0.778299745,3.731349764,5.096292774,90.39405743,6490.91723,4301,6,NA,NA,4.386930058023,"Not detected",0,27.4433333333333,127,427,427,"Sampled","Intermediate","LargeMtn","Mtn","Other","Other"
"105WE0603","Humboldt",1105.120103,"North_Coast","NC","NC","NC","NC",78,78,41.29204575,-123.570152,4198.339996,1.295,119299.1016,-0.551,0.17,2136.899902,0.2204,0.1077,5.6746,31292.36151,102.6600037,4.5938,0.055,4906.9526,5.8681,"Perennial",0,0,7.5433,15.9403,5.4158,1.4782,1.5522,0.8682,0.3834,2.800198388,3.628346568,1.366288453,1,11,2708,13.78029842,0.009665571,2,203,0,147,NA,FALSE,TRUE,112.4781,0.037,0.0095,0.1433,11.5507,784.5397,279.2745,88.1579,11.8974,164.462,3.454884348,5.21534752,2.906415355,17.69323992,74.18499684,12683.61866,4301,6,NA,NA,4.49543833885928,"Not detected",0,21.725,108.875,359.175,359.175,"Sampled","Intermediate","LargeMtn","Mtn","Other","Other"
"105WE0604","Siskiyou",1105.420404,"North_Coast","NC","NC","NC","NC",78,78,41.33781282,-122.9180655,1160.170044,1.3777,71705.20313,-0.8082,0.1489,1713.900024,0.2145,0.0085,10.3882,6.723419,1258.829956,3.3746,0.0462,6481.8999,5.7836,"Perennial",0,0,0,11.1987,3.5302,3.3989,0,0,0,1.897136063,0.909139698,0.875316655,0,0,0,0,0,0,0,0,34,0,FALSE,TRUE,196.5145,0.0311,0.0094,0.1231,12.2222,1097.9286,235,89.35,12.05,155.5,0,100,0,0,0,3.92858,2419,2,NA,NA,0.827590177105933,"Not detected",0,9.62725490196078,50,202.83380952381,202.83380952381,"Sampled","Intermediate","SmallMtn","Mtn","Other","Other"
"105WE0613","Siskiyou",1105.320103,"North_Coast","NC","NC","NC","NC",78,78,41.88830117,-123.4143651,1416.049988,1.498,136935.5938,-0.8729,0.1732,1928.300049,0.1006,0.0112,2.8932,46.667977,501.9500122,5.9371,0.051,5733.1636,5.4074,"Perennial",0,0,0,2.409,1.278,0.9391,0,0,0.0019,2.406638073,1.155343158,0.820404925,0,5,5,0,0,0,0,0,110,0.757613636,FALSE,TRUE,132.8141,0.0318,0.011,0.1293,8.2642,1852.2642,278.3962,112.5342,15.863,130.2313,0,0,0,0,100,67.90288,1918,2,NA,NA,1.66901897515601,"Not detected",0.757613636,26,101,314.92,314.92,"Sampled","Intermediate","MedNorMtn","Mtn","Other","Other"
"105WE0630","Siskiyou",1105.310702,"North_Coast","NC","NC","NC","NC",78,78,41.46340029,-123.498589,4118.440002,1.2803,123655,-0.5303,0.1704,2135,0.2276,0.114,5.8042,29087.47549,182.5599976,4.6177,0.0556,4884.377,5.8919,"Perennial",0,0,8.1193,13.031,6.3411,1.4631,0.287,0.0359,0.4109,0.437547003,1.158161636,1.435174821,0,1,2622,15.20599705,0.010640561,1,159,0,190.7,NA,FALSE,TRUE,109.7395,0.0375,0.0094,0.1443,11.8088,722.2377,278.4639,86.8032,11.6686,166.5449,3.71677116,3.806741154,3.126727173,13.53174428,79.53478744,10570.16511,4301,6,NA,NA,4.46370603034508,"Not detected",0,23,117,377.659999999999,377.659999999999,"Sampled","Intermediate","LargeMtn","Mtn","Other","Other"
"105WE0756","Siskiyou",1105.820303,"Deserts_Modoc","DM","DM","DM","DMmo",4,4,41.4892694,-122.0295438,631.2299805,1.1701,98454.89844,0.5398,0.1325,1403.400024,0.2286,0.292,10.6795,12.404693,1759.77002,2.8713,0.0509,6009.2251,4.9,"Perennial",0,0,0,0,0,0,0,0,0,0,0.346048636,0.346048636,0,0,0,0,0,0,0,0,58,1.5,TRUE,TRUE,90.6278,0.0312,0.0083,0.1208,10.9333,1209.6072,240.8667,98.2051,14,153.6111,0,0,0,0,100,24.68215,2391,1,NA,NA,1.09358602051828,"Not detected",1.5,9.91666666666667,51,232,232,"Sampled","Intermediate","MedNorMtn","Mtn","Other","Other"
"105WE0761","Siskiyou",1105.310103,"North_Coast","NC","NC","NC","NC",78,78,41.66344568,-123.2777293,897.0400391,1.5032,171278.5938,-0.8896,0.152,1706.199951,0.0479,0.0127,3.741,1.119777,1160.959961,5.2569,0.0521,5833.1665,5.2295,"Perennial",0,0,0,0,0,0,0,0,0,0,0.193308098,0.193308098,0,0,0,0,0,0,0,0,306,0,FALSE,TRUE,124.5379,0.0313,0.0097,0.1239,9,2347.25,256,131,19,146.3333,0,0,0,0,100,6.64797,2058,1,NA,NA,0.0491315429270782,"Not detected",0,14,77.4277777777778,227.574210526316,227.574210526316,"Sampled","Reference","SmallMtn","Mtn","Calibration","RefCal"
"105WE0811","Siskiyou",1105.310504,"North_Coast","NC","NC","NC","NC",78,78,41.57203027,-123.6418454,883.4299927,1.3104,170164.4063,-0.6839,0.1515,1929.5,0.0824,0.0078,3.7726,16.343135,700.5700073,20.7481,0.0966,7833.6064,4.0999,"Perennial",0,0,0,0,2.9183,2.9183,0,0.0165,0.0165,0,0.316230572,0.316230572,0,0,0,0,0,0,0,0,145,0.636363636,FALSE,TRUE,121.8141,0.0321,0.0124,0.1352,18.3889,3225.0769,285.8333,126.0612,17.5918,117.9184,0,0,0,100,0,21.49948,1584,3,NA,NA,1.21333536814543,"Not detected",0.636363636,21,96.6898734177215,244.743333333333,244.743333333333,"Sampled","Reference","MedNorMtn","Mtn","Validation","RefVal"
"105WE0833","Siskiyou",1105.380105,"Deserts_Modoc","DM","DM","DM","DMmo",9,4,41.86158299,-122.209015,666.920044,1.3175,63191.89844,-0.3241,0.1327,1240.300049,0.2819,0.0068,15.3157,26.210907,1719.079956,3.9231,0.0181,6760.4707,6.7652,"Perennial",0,0,0,0,0,0,0,0,0,1.069625495,1.232123998,1.280033891,0,1,1,0,0,0,0,0,82.6,0,FALSE,TRUE,139.3699,0.031,0.0078,0.118,15.3871,703.7119,244.3226,84.3457,11.6173,182.7831,0,0,0,0,100,28.96744,2386,2,NA,NA,1.418482049496,"Not detected",0,14,85,262.249444444444,262.249444444444,"Sampled","Reference","MedNorMtn","Mtn","Calibration","RefCal"
"105WE0845","Siskiyou",1105.350301,"North_Coast","NC","NC","NC","NC",78,78,42.00313574,-122.7639939,1205.089966,1.532,63236.69922,-1.522,0.1901,1469.400024,0.2593,0.0093,4.2997,24.852474,1078.910034,3.4251,0.0441,6279.5928,6.3067,"Perennial",0,0,0,3.6227,3.7754,4.6393,0,0.2124,0.9489,1.723774486,2.341436015,2.466357134,0,0,0,0,0,0,0,0,151,0,FALSE,TRUE,193.2259,0.0311,0.0083,0.1195,13.5862,876.6896,242.2759,107.8333,14.8718,150.9221,0,0,0,100,0,19.69664,2284,2,NA,NA,1.39536962812236,"Not detected",0,10,78,219,219,"Sampled","Intermediate","MedNorMtn","Mtn","Other","Other"
"105WE0857","Siskiyou",1105.330208,"North_Coast","NC","NC","NC","NC",78,78,41.84447855,-123.1935739,1612.450012,1.4262,101342.7969,-0.8455,0.1525,1855.900024,0.1141,0.0242,3.3024,69.745457,430.5499878,5.2588,0.065,4587.6626,5.5808,"Perennial",0,0,0,5.876,1.496,2.0028,0,0,0,2.068037432,0.488727977,0.412516304,0,2,2,0,0,1,2,0,209,0.924286364,FALSE,TRUE,122.3148,0.0313,0.0093,0.1226,8.5432,1226.1375,297.1111,88.2603,12.4201,136.8145,0,0,0,86.99620434,13.00371441,55.99991,2043,3,NA,NA,1.84351592428847,"Not detected",0.924286364,23,117.478260869565,343.595666666667,343.595666666667,"Sampled","Intermediate","MedNorMtn","Mtn","Other","Other"
"105WE1000","Siskiyou",1105.500101,"North_Coast","NC","NC","NC","NC",78,9,41.74804094,-122.6287642,1046.01001,1.494,41871.69922,-0.393,0.1904,1950,0.1168,0.1082,2.6196,107.401587,771.9899902,7.3759,0.0592,5087.2061,4.2406,"Perennial",27.2549,3.3236,2.7968,6.9935,4.9213,2.7264,22.2222,20.9113,6.6915,4.400435346,4.898136588,3.022912244,1,29,52,0,0,3,5,0,541,1.18945,FALSE,TRUE,118.2601,0.0308,0.0081,0.1175,11.6822,588.0082,306.4961,80.8408,11.4565,140.8882,0,0,0,100,0,63.32888,1818,3,NA,NA,2.03101069868431,"Not detected",1.18945,34,171,596.489393939394,596.489393939394,"Sampled","Stressed","LargeMtn","Mtn","Calibration","StressCal"
"105WE1005","Humboldt",1105.110102,"North_Coast","NC","NC","NC","NC",78,78,41.11794293,-123.8154281,666.6599731,1.4191,206016.4063,-0.6752,0.2162,1801.5,0.1155,0.0588,1.4117,20.305274,533.3400269,3.005,0.0572,4514.8413,3.3628,"Perennial",0,0,0,0,0.8508,0.8508,0,0,0,3.136089654,3.452821175,3.452821175,0,2,2,0,0,0,0,0,97,0,FALSE,TRUE,101.7417,0.033,0.0159,0.1485,11,2746.2222,283.2222,122.7833,18.0833,106.7581,0,0,0,100,0,33.9602,1200,2,NA,NA,1.30760885424887,"Not detected",0,28,115.333333333333,280.631111111111,280.631111111111,"Sampled","Intermediate","MedNorMtn","Mtn","Other","Other"
"105WE1060","Humboldt",1105.110404,"North_Coast","NC","NC","NC","NC",78,78,41.39672546,-123.8313648,321.9899902,1.4584,247645.4063,-0.3033,0.22,1846.199951,0.1449,0.0363,1.645,6.666264,709.0100098,3.7858,0.048,8347.2764,2.623,"Perennial",0,0,0,0,0,0,0,0,0,2.954781954,3.877563548,3.877563548,2,3,3,0,0,0,0,0,26,0.348495455,FALSE,TRUE,80.7943,0.0326,0.0142,0.1427,21.375,3231.375,257.125,136.3,19,114.3684,0,65.28994676,0,34.70909816,0,11.82511,1031,2,NA,NA,0.823882508765392,"Not detected",0.348495455,17,72,224.405,224.405,"Sampled","Intermediate","SmallMtn","Mtn","Other","Other"
"105WE1064","Siskiyou",1105.350403,"North_Coast","NC","NC","NC","NC",78,78,41.81896055,-122.8162891,697.3200073,1.5038,55473.60156,-0.7042,0.1817,1747.900024,0.1178,0.0116,4.0882,9.110867,742.6799927,3.7326,0.0464,4353.541,6.5828,"Perennial",0,0,0,5.6309,3.228,3.228,0,0,0,0,0.363770886,0.363770886,0,1,1,0,0,0,0,0,407,0.365095238,FALSE,TRUE,161.5886,0.0309,0.0082,0.118,14.7,810.3684,298.2,90.6429,13.6071,149.0333,0,0,0,100,0,5.28974,1440,2,NA,NA,0.95955970687416,"Not detected",0.365095238,23,112,366.89,366.89,"Sampled","Reference","SmallMtn","Mtn","Calibration","RefCal"
"105WE1067","Siskiyou",1105.420305,"North_Coast","NC","NC","NC","NC",78,78,41.32876469,-122.8443967,1519.51001,1.4389,46550.5,-0.7604,0.173,1923.900024,0.1886,0.0126,6.874,30.517231,961.4899902,6.5028,0.0542,5327.1191,5.5732,"Perennial",0,0,0,3.2334,7.0365,3.9025,0,0,0,1.351491513,1.15370791,0.602109502,2,2,2,0,0,1,1,0,69,0.446986364,FALSE,TRUE,173.3241,0.0311,0.0094,0.1229,11.3158,876.4348,262.2105,83.5106,10.9681,152.1064,0,75.66675923,0,24.33313791,0,20.50928,2481,2,NA,NA,1.48454512508965,"Not detected",0.446986364,11.904375,73,330,330,"Sampled","Intermediate","MedNorMtn","Mtn","Other","Other"
"105WE1091","Siskiyou",1105.240104,"North_Coast","NC","NC","NC","NC",78,78,41.05030234,-122.9345206,1076.160034,1.4156,139362.4063,-0.7922,0.1508,1577.400024,0.1419,0.0792,5.3572,24.423083,1517.839966,6.8267,0.0524,6856.3027,5.1,"Perennial",0,0,0,1.759,0.845,0.7074,0,0,0,0.810923016,0.328866599,0.275297468,0,0,0,0,0,0,0,0,64,0,FALSE,TRUE,148.8204,0.0317,0.0117,0.1335,7.0968,1678.2075,222.2581,114.5325,16,130.4545,0,100,0,0,0,23.99782,2594,2,NA,NA,1.38780048538182,"Not detected",0,10,51,202.401666666667,202.401666666667,"Sampled","Reference","MedNorMtn","Mtn","Calibration","RefCal"
"105WER052","Siskiyou",1105.230301,"North_Coast","NC","NC","NC","NC",78,78,41.31565299,-123.060801,1634.869995,1.4772,99842,-0.5955,0.1544,1837.5,0.1707,0.0175,4.8887,264.248722,769.1300049,4.1938,0.0373,5560.6196,6.6244,"Perennial",0,0,0,2.7547,1.8347,0.6246,0,0,0.002,0.95851631,0.407979461,0.271297948,1,2,2,0,0,0,0,0,93,0.121218182,FALSE,TRUE,162.8116,0.0312,0.0096,0.1236,11.2595,1432.7384,265.4684,99.8291,14.5463,150.4697,0,39.06384082,0,60.93615098,0,243.66162,2404,4,NA,NA,2.42201289558329,"Not detected",0.121218182,15,72.0344827586207,227.239,227.239,"Sampled","Reference","LargeMtn","Mtn","Calibration","RefCal"
"106FS0040","Trinity",1106.230104,"North_Coast","NC","NC","NC","NC",78,78,40.16912433,-123.0251519,707.4699707,1.4676,146223.9063,-0.6753,0.147933333,1672.199951,0.1154,0.0589,3.149533333,9.592668,1219.530029,3.0047,0.0572,2616.2251,3.3631,"Perennial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,101.7499,0.034466667,0.032633333,0.194466667,3,1839.666667,251.8,97.35706667,14.24866667,125.9774,0,0,0,100,0,8.46032,1927,1,NA,NA,0.981939413899445,"Not detected",0,21,138,290,290,"Sampled","Reference","SmallMtn","Mtn","Calibration","RefCal"
"106FS0045","Trinity",1106.250201,"North_Coast","NC","NC","NC","NC",78,78,40.49518131,-123.0353093,1020.159973,1.4821,93889.39844,-0.8483,0.1811,1929.699951,0.1621,0.0106,6.0353,14.783697,919.8400269,3.1229,0.0458,3082.3694,5.6515,"Perennial",0,0,0,4.569,0.9332,0.7484,0,0,0,2.906267376,0.65887513,0.528567661,0,0,0,0,0,0,0,0,225.7,0.68,FALSE,TRUE,173.0374,0.0337,0.0219,0.172,4,1282.1428,273.7222,70.4545,10.2045,112.0444,0,0,0,100,0,9.91506,1940,2,NA,NA,1.16978305286301,"Not detected",0.68,25,215.3,490.48,490.48,"Sampled","Intermediate","MedNorMtn","Mtn","Other","Other"
"106PS0022","Trinity",1106.210103,"North_Coast","NC","NC","NC","NC",78,78,40.67259331,-123.521546,605.9799805,1.5021,126761,-0.9237,0.158,2008.300049,0.0529,0.0138,2.98,3.46058,662.0200195,2.6507,0.0449,3478.8333,5.4037,"Perennial",0,0,0,4.7782,4.9402,4.9402,0,0,0,2.721598866,4.152679955,4.152679955,0,1,1,0,0,0,0,0,222.4,0,FALSE,TRUE,128.9944,0.0336,0.02,0.1643,5,1429.1111,322.3333,89.8182,13.0909,121.4545,0,0,0,100,0,3.68796,1268,1,NA,NA,0.539148893500762,"Not detected",0,30,192.609504132231,501.550490196078,501.550490196078,"Sampled","Intermediate","SmallMtn","Mtn","Other","Other"
"106PS0051","Trinity",1106.400103,"North_Coast","NC","NC","NC","NC",78,78,41.24734506,-122.6416049,1708.079956,1.2359,104127.2969,-0.4196,0.129,1890.599976,0.0895,0.0544,4.1888,156.49207,1036.920044,23.6992,0.0906,4445.9287,5.3069,"Perennial",0,0,0,0,0,0,0,0,0,3.374671285,2.329318293,2.791539197,0,2,32,0,0,0,0,0,212.9,0.242545455,FALSE,TRUE,128.148,0.0309,0.0089,0.1211,12.1979,1376.2169,239.7865,92.5761,12.6955,132.0849,0,100,0,0,0,128.28552,2745,4,NA,NA,2.19449233522113,"Not detected",0.242545455,10,70,262.085,262.085,"Sampled","Intermediate","LargeMtn","Mtn","Other","Other"
"106PS0078","Trinity",1106.250406,"North_Coast","NC","NC","NC","NC",78,78,40.55431344,-123.1376091,1219.940002,1.4768,93468.5,-0.8587,0.1613,2022.300049,0.0783,0.0251,3.2868,344.030168,724.0599976,3.6987,0.0504,3196.0391,5.1333,"Perennial",0,0,0.0508,20.2335,4.6008,3.783,9.7276,0.26,0.0293,5.570464987,3.103431998,3.172493541,0,20,141,0,0,0,3,0,558,1,FALSE,TRUE,131.7979,0.0337,0.0218,0.1711,4.1749,1147.7617,298.5745,70.9953,10.373,116.154,0,0,0,100,0,7.31045,1944,2,NA,NA,2.53659652751765,"Not detected",1,23,183,482.940000000001,482.940000000001,"Sampled","Stressed","LargeMtn","Mtn","Calibration","StressCal"
"106PS0106","Trinity",1106.150303,"North_Coast","NC","NC","NC","NC",78,78,40.81187851,-123.1190615,2229.529999,1.5011,82844.20313,-0.7587,0.1551,2116.699951,0.1293,0.029,3.2607,105.059598,489.4700012,4.0355,0.0525,4135.5332,5.0822,"Perennial",0,0,0,5.3027,2.2593,0.9861,0,0,0,4.161937435,1.721430624,0.692455503,0,4,4,0,0,2,2,0,180.9,1.1,FALSE,TRUE,104.9189,0.0323,0.0142,0.1432,7.5923,1183.5636,293.7,88.5292,12.6369,138.7771,0,9.73609281,0,90.26390877,0,79.17967,2719,3,NA,NA,2.02143573468605,"Not detected",1.1,31,141,357.1125,357.1125,"Sampled","Intermediate","LargeMtn","Mtn","Other","Other"
"106PS0115","Trinity",1106.40051,"North_Coast","NC","NC","NC","NC",78,78,41.17290127,-122.8695878,862.8399658,1.4379,123763.2031,-0.6043,0.156,1623.900024,0.1292,0.0146,5.2473,8.837062,1504.160034,14.1498,0.0725,6311.5073,5.2087,"Perennial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,129.7164,0.0313,0.01,0.126,13.2727,1294.5714,234.6364,105.3462,15.3462,137.7692,0,100,0,0,0,5.84783,2367,2,NA,NA,0.946307901973606,"Not detected",0,10,58,209.5064,209.5064,"Sampled","Reference","SmallMtn","Mtn","Validation","RefVal"
"106PS0122","Trinity",1106.400506,"North_Coast","NC","NC","NC","NC",78,78,41.11227231,-122.8648202,1244.699951,1.4313,132380,-0.7267,0.149,1731.599976,0.1141,0.136,4.4832,101.391843,1209.300049,9.5671,0.059,6308.0576,4.5953,"Perennial",0,0,0,8.8811,1.3606,0.9062,0,0,0,3.639532336,0.505582514,0.31871987,5,21,31,0,0,0,0,0,NA,NA,FALSE,TRUE,112.0294,0.0315,0.0109,0.1297,8.6555,1651.4435,238,110.2045,15.3019,132.1254,0,100,0,0,0,82.91667,2454,3,NA,NA,2.00600301729925,"Not detected",0,10,60,210,210,"Sampled","Intermediate","LargeMtn","Mtn","Other","Other"
"106PS0124","Trinity",1106.230104,"North_Coast","NC","NC","NC","NC",78,78,40.17054647,-123.0286717,1172.430054,1.4823,146223.9063,-0.5825,0.1309,1672.199951,0.1278,0.0523,3.9409,26.210742,1204.569946,3.267,0.0545,2860.6042,3.3823,"Perennial",0,0,0,0,0.7924,0.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,101.101,0.0344,0.0286,0.1936,3,1813.9672,245.1,91.5513,13.4359,123.9125,0,0,0,100,0,25.21292,2377,3,NA,NA,1.41847931556485,"Not detected",0,14,106,290,290,"Sampled","Reference","MedNorMtn","Mtn","Calibration","RefCal"
